timestamp,userID,HIT,test1,test2,test3,test4,test5,grade,duration
Tue 2015 Jul 07 09:37:29.862 [http-bio-8080-exec-9015] INFO  - EVENT,242Cg7E7G-60-3,HIT03_6,TRUE,TRUE,TRUE,TRUE,TRUE,5,597596
Tue 2015 Jul 07 09:37:34.510 [http-bio-8080-exec-8997] INFO  - EVENT,256ai-9C-4A-2-5-9,HIT03_6,TRUE,TRUE,TRUE,TRUE,TRUE,5,261968
Tue 2015 Jul 07 09:38:14.859 [http-bio-8080-exec-9075] INFO  - EVENT,253eC6A-1a9-75,HIT03_6,FALSE,FALSE,FALSE,FALSE,FALSE,0,407641
Tue 2015 Jul 07 09:38:45.594 [http-bio-8080-exec-9083] INFO  - EVENT,261ec-2I6G-998,HIT01_8,FALSE,FALSE,FALSE,TRUE,TRUE,2,264280
Tue 2015 Jul 07 09:39:25.023 [http-bio-8080-exec-9046] INFO  - EVENT,262IG-2i-1e-860,HIT03_6,TRUE,TRUE,TRUE,TRUE,TRUE,5,281744
Tue 2015 Jul 07 09:39:25.988 [http-bio-8080-exec-9083] INFO  - EVENT,268Ai-3a-7G689,HIT03_6,TRUE,FALSE,FALSE,TRUE,TRUE,3,155668
Tue 2015 Jul 07 09:39:29.332 [http-bio-8080-exec-9075] INFO  - EVENT,270eG-5c6A3-46:65eI-2i-2I-9-36,HIT01_8,TRUE,TRUE,TRUE,TRUE,FALSE,4,113067
Tue 2015 Jul 07 09:39:48.834 [http-bio-8080-exec-8997] INFO  - EVENT,263AI5C-9c0-78,HIT03_6,TRUE,TRUE,FALSE,TRUE,FALSE,3,296428
Tue 2015 Jul 07 09:42:00.350 [http-bio-8080-exec-9107] INFO  - EVENT,280EI6c-7i0-5-9,HIT01_8,FALSE,FALSE,FALSE,TRUE,FALSE,1,75672
Tue 2015 Jul 07 09:42:01.570 [http-bio-8080-exec-8997] INFO  - EVENT,642ci9c-9e-580:266ee6e-1I61-3,HIT03_6,TRUE,TRUE,TRUE,TRUE,FALSE,4,396849
Tue 2015 Jul 07 09:43:41.008 [http-bio-8080-exec-9118] INFO  - EVENT,288ai-1A-4i-904,HIT03_6,FALSE,FALSE,FALSE,FALSE,FALSE,0,32399
